src_port,ground_truth,sampled,scaled
10544,1000,2,200
10407,1000,7,700
10256,1000,4,400
10259,1000,6,600
10030,1000,7,700
10132,1000,7,700
10185,1000,8,800
10186,1000,6,600
10206,1000,6,600
10586,1000,5,500
10302,1000,6,600
10954,1000,7,700
10935,1000,7,700
10400,1000,5,500
10399,1000,12,1200
10066,1000,7,700
10851,1000,8,800
10879,1000,5,500
10437,1000,6,600
10795,1000,8,800
10448,1000,4,400
10499,1000,7,700
10610,1000,4,400
10127,1000,6,600
10244,1000,8,800
10519,1000,4,400
10837,1000,9,900
10327,1000,8,800
10642,1000,7,700
10619,1000,5,500
10281,1000,6,600
10577,1000,8,800
10150,1000,6,600
10190,1000,6,600
10252,1000,4,400
10264,1000,5,500
10850,1000,6,600
10967,1000,9,900
10939,1000,2,200
10848,1000,9,900
10119,1000,7,700
10570,1000,5,500
10498,1000,3,300
10451,1000,6,600
10308,1000,7,700
10674,1000,4,400
10312,1000,10,1000
10134,1000,10,1000
10828,1000,7,700
10226,1000,8,800
10140,1000,7,700
10715,1000,9,900
10646,1000,5,500
10403,1000,9,900
10157,1000,16,1600
10005,1000,9,900
10204,1000,7,700
10198,1000,6,600
10384,1000,8,800
10506,1000,5,500
10195,1000,10,1000
10011,1000,14,1400
10775,1000,6,600
10043,1000,5,500
10164,1000,8,800
10659,1000,12,1200
10158,1000,8,800
10441,1000,9,900
10063,1000,4,400
10082,1000,7,700
10230,1000,6,600
10634,1000,7,700
10249,1000,7,700
10521,1000,6,600
10735,1000,14,1400
10319,1000,8,800
10683,1000,11,1100
10590,1000,5,500
10120,1000,11,1100
10177,1000,7,700
10513,1000,12,1200
10880,1000,8,800
10817,1000,10,1000
10006,1000,8,800
10664,1000,9,900
10592,1000,8,800
10749,1000,13,1300
10888,1000,9,900
10205,1000,7,700
10347,1000,6,600
10299,1000,9,900
10724,1000,10,1000
10989,1000,11,1100
10159,1000,11,1100
10397,1000,9,900
10792,1000,6,600
10338,1000,15,1500
10056,1000,10,1000
10490,1000,11,1100
10213,1000,8,800
10906,1000,11,1100
10562,1000,12,1200
10697,1000,9,900
10425,1000,9,900
10707,1000,10,1000
10718,1000,18,1800
10771,1000,8,800
10872,1000,17,1700
10957,1000,9,900
10665,1000,15,1500
10769,1000,8,800
10780,1000,10,1000
10188,1000,6,600
10189,1000,8,800
10413,1000,11,1100
10805,1000,9,900
10763,1000,8,800
10675,1000,15,1500
10743,1000,11,1100
10111,1000,9,900
10265,1000,9,900
10811,1000,8,800
10890,1000,10,1000
10423,1000,8,800
10039,1000,8,800
10113,1000,10,1000
10786,1000,13,1300
10217,1000,12,1200
10549,1000,9,900
10289,1000,16,1600
10077,1000,6,600
10001,1000,7,700
10533,1000,11,1100
10624,1000,11,1100
10037,1000,7,700
10242,1000,9,900
10060,1000,13,1300
10512,1000,14,1400
10473,1000,9,900
10884,1000,6,600
10961,1000,12,1200
10994,1000,10,1000
10229,1000,8,800
10009,1000,11,1100
10535,1000,11,1100
10756,1000,8,800
10774,1000,11,1100
10524,1000,14,1400
10392,1000,8,800
10877,1000,7,700
10722,1000,12,1200
10216,1000,13,1300
10679,1000,7,700
10268,1000,12,1200
10280,1000,6,600
10340,1000,13,1300
10540,1000,11,1100
10894,1000,7,700
10022,1000,9,900
10108,1000,9,900
10514,1000,14,1400
10677,1000,10,1000
10556,1000,6,600
10432,1000,7,700
10682,1000,6,600
10822,1000,10,1000
10661,1000,7,700
10257,1000,16,1600
10356,1000,10,1000
10449,1000,11,1100
10611,1000,11,1100
10977,1000,7,700
10138,1000,8,800
10559,1000,7,700
10225,1000,9,900
10649,1000,11,1100
10072,1000,6,600
10116,1000,15,1500
10755,1000,11,1100
10892,1000,7,700
10068,1000,9,900
10115,1000,9,900
10545,1000,8,800
10629,1000,7,700
10933,1000,9,900
10660,1000,5,500
10747,1000,4,400
10447,1000,12,1200
10815,1000,11,1100
10464,1000,8,800
10349,1000,10,1000
10647,1000,6,600
10362,1000,10,1000
10208,1000,6,600
10306,1000,10,1000
10335,1000,7,700
10483,1000,8,800
10638,1000,8,800
10290,1000,10,1000
10915,1000,11,1100
10131,1000,9,900
10255,1000,9,900
10825,1000,9,900
10176,1000,8,800
10652,1000,4,400
10836,1000,10,1000
10500,1000,10,1000
10323,1000,15,1500
10468,1000,17,1700
10051,1000,8,800
10241,1000,9,900
10179,1000,11,1100
10343,1000,5,500
10526,1000,13,1300
10686,1000,7,700
10834,1000,7,700
10103,1000,12,1200
10389,1000,10,1000
10469,1000,10,1000
10445,1000,10,1000
10322,1000,14,1400
10606,1000,3,300
10087,1000,10,1000
10945,1000,7,700
10985,1000,11,1100
10078,1000,5,500
10941,1000,11,1100
10987,1000,10,1000
10641,1000,10,1000
10175,1000,3,300
10309,1000,7,700
10572,1000,7,700
10691,1000,9,900
10777,1000,16,1600
10169,1000,8,800
10211,1000,9,900
10344,1000,11,1100
10643,1000,12,1200
10746,1000,12,1200
10952,1000,9,900
10156,1000,9,900
10604,1000,9,900
10000,1000,8,800
10013,1000,9,900
10354,1000,13,1300
10925,1000,10,1000
10476,1000,11,1100
10981,1000,10,1000
10321,1000,10,1000
10618,1000,17,1700
10360,1000,9,900
10897,1000,6,600
10923,1000,11,1100
10706,1000,9,900
10782,1000,10,1000
10064,1000,9,900
10446,1000,6,600
10501,1000,11,1100
10383,1000,9,900
10546,1000,11,1100
10636,1000,11,1100
10855,1000,11,1100
10480,1000,4,400
10035,1000,6,600
10600,1000,9,900
10620,1000,11,1100
10739,1000,12,1200
10069,1000,7,700
10202,1000,13,1300
10567,1000,8,800
10791,1000,6,600
10870,1000,7,700
10151,1000,10,1000
10515,1000,10,1000
10385,1000,13,1300
10091,1000,8,800
10408,1000,5,500
10804,1000,16,1600
10080,1000,6,600
10460,1000,14,1400
10561,1000,12,1200
10690,1000,7,700
10875,1000,10,1000
10917,1000,11,1100
10126,1000,6,600
10221,1000,12,1200
10283,1000,8,800
10486,1000,12,1200
10742,1000,10,1000
10121,1000,5,500
10794,1000,9,900
10928,1000,9,900
10944,1000,12,1200
10012,1000,8,800
10145,1000,10,1000
10878,1000,13,1300
10355,1000,6,600
10181,1000,11,1100
10336,1000,7,700
10587,1000,7,700
10104,1000,10,1000
10710,1000,8,800
10543,1000,8,800
10847,1000,4,400
10161,1000,5,500
10662,1000,8,800
10015,1000,9,900
10696,1000,6,600
10788,1000,12,1200
10830,1000,9,900
10881,1000,11,1100
10962,1000,14,1400
10552,1000,9,900
10026,1000,16,1600
10187,1000,5,500
10442,1000,8,800
10474,1000,15,1500
10487,1000,12,1200
10840,1000,9,900
10790,1000,11,1100
10058,1000,14,1400
10199,1000,14,1400
10395,1000,9,900
10680,1000,10,1000
10339,1000,9,900
10615,1000,15,1500
10760,1000,10,1000
10974,1000,12,1200
10621,1000,13,1300
10803,1000,7,700
10976,1000,13,1300
10050,1000,10,1000
10279,1000,7,700
10896,1000,8,800
10938,1000,14,1400
10550,1000,13,1300
10757,1000,13,1300
10029,1000,5,500
10303,1000,8,800
10573,1000,9,900
10752,1000,12,1200
10849,1000,7,700
10922,1000,11,1100
10014,1000,13,1300
10305,1000,10,1000
10331,1000,11,1100
10366,1000,9,900
10371,1000,14,1400
10450,1000,9,900
10518,1000,7,700
10574,1000,4,400
10841,1000,7,700
10940,1000,12,1200
10040,1000,10,1000
10084,1000,6,600
10411,1000,7,700
10846,1000,5,500
10581,1000,12,1200
10657,1000,11,1100
10713,1000,15,1500
10783,1000,8,800
10101,1000,8,800
10220,1000,12,1200
10311,1000,10,1000
10809,1000,8,800
10053,1000,5,500
10191,1000,9,900
10410,1000,6,600
10430,1000,7,700
10882,1000,11,1100
10228,1000,9,900
10315,1000,13,1300
10959,1000,9,900
10027,1000,7,700
10243,1000,5,500
10609,1000,10,1000
10110,1000,6,600
10298,1000,8,800
10632,1000,8,800
10781,1000,12,1200
10753,1000,12,1200
10076,1000,12,1200
10142,1000,12,1200
10429,1000,5,500
10806,1000,10,1000
10237,1000,11,1100
10402,1000,16,1600
10417,1000,7,700
10529,1000,11,1100
10796,1000,13,1300
10908,1000,12,1200
10273,1000,12,1200
10350,1000,10,1000
10918,1000,8,800
10979,1000,7,700
10993,1000,12,1200
10097,1000,5,500
10203,1000,11,1100
10346,1000,4,400
10530,1000,12,1200
10813,1000,18,1800
10990,1000,11,1100
10071,1000,15,1500
10261,1000,14,1400
10301,1000,10,1000
10439,1000,12,1200
10579,1000,12,1200
10628,1000,11,1100
10984,1000,13,1300
10210,1000,6,600
10427,1000,10,1000
10433,1000,13,1300
10656,1000,12,1200
10075,1000,9,900
10345,1000,13,1300
10452,1000,10,1000
10536,1000,7,700
10589,1000,13,1300
10800,1000,10,1000
10921,1000,16,1600
10904,1000,9,900
10003,1000,9,900
10560,1000,14,1400
10766,1000,10,1000
10163,1000,8,800
10227,1000,10,1000
10233,1000,9,900
10310,1000,8,800
10972,1000,6,600
10172,1000,6,600
10827,1000,7,700
10950,1000,9,900
10017,1000,9,900
10357,1000,13,1300
10492,1000,15,1500
10852,1000,11,1100
10025,1000,7,700
10032,1000,11,1100
10094,1000,12,1200
10263,1000,12,1200
10332,1000,7,700
10373,1000,13,1300
10435,1000,6,600
10831,1000,14,1400
10858,1000,10,1000
10873,1000,10,1000
10876,1000,7,700
10390,1000,10,1000
10418,1000,7,700
10520,1000,12,1200
10612,1000,9,900
10754,1000,6,600
10799,1000,5,500
10951,1000,8,800
10980,1000,7,700
10122,1000,8,800
10234,1000,18,1800
10333,1000,10,1000
10565,1000,12,1200
10776,1000,7,700
10934,1000,11,1100
10182,1000,12,1200
10240,1000,11,1100
10269,1000,11,1100
10342,1000,12,1200
10401,1000,10,1000
10510,1000,8,800
10692,1000,5,500
10789,1000,14,1400
10192,1000,8,800
10222,1000,10,1000
10770,1000,7,700
10555,1000,15,1500
10814,1000,8,800
10031,1000,9,900
10370,1000,14,1400
10762,1000,13,1300
10861,1000,11,1100
10083,1000,20,2000
10128,1000,5,500
10152,1000,6,600
10481,1000,14,1400
10482,1000,20,2000
10716,1000,11,1100
10912,1000,10,1000
10932,1000,5,500
10986,1000,7,700
10112,1000,14,1400
10461,1000,9,900
10532,1000,7,700
10688,1000,11,1100
10765,1000,16,1600
10010,1000,11,1100
10246,1000,6,600
10251,1000,13,1300
10368,1000,12,1200
10495,1000,8,800
10699,1000,9,900
10738,1000,13,1300
10761,1000,11,1100
10863,1000,14,1400
10271,1000,15,1500
10405,1000,8,800
10729,1000,9,900
10969,1000,11,1100
10062,1000,8,800
10153,1000,7,700
10477,1000,12,1200
10547,1000,14,1400
10684,1000,14,1400
10733,1000,10,1000
10807,1000,10,1000
10194,1000,6,600
10902,1000,7,700
10253,1000,11,1100
10388,1000,9,900
10626,1000,8,800
10698,1000,15,1500
10744,1000,11,1100
10926,1000,9,900
10238,1000,9,900
10541,1000,12,1200
10595,1000,10,1000
10907,1000,7,700
10982,1000,9,900
10166,1000,10,1000
10183,1000,5,500
10353,1000,12,1200
10539,1000,9,900
10564,1000,13,1300
10582,1000,9,900
10823,1000,11,1100
10898,1000,10,1000
10133,1000,9,900
10736,1000,12,1200
10144,1000,7,700
10367,1000,4,400
10369,1000,11,1100
10554,1000,14,1400
10695,1000,10,1000
10088,1000,11,1100
10391,1000,9,900
10438,1000,14,1400
10516,1000,16,1600
10537,1000,10,1000
10672,1000,9,900
10732,1000,11,1100
10970,1000,6,600
10462,1000,6,600
10180,1000,9,900
10139,1000,10,1000
10454,1000,10,1000
10631,1000,13,1300
10905,1000,13,1300
10996,1000,14,1400
10330,1000,9,900
10580,1000,13,1300
10584,1000,8,800
10644,1000,9,900
10767,1000,12,1200
10318,1000,10,1000
10548,1000,7,700
10614,1000,11,1100
10919,1000,11,1100
10971,1000,12,1200
10100,1000,13,1300
10171,1000,2,200
10365,1000,9,900
10591,1000,9,900
10102,1000,5,500
10067,1000,8,800
10200,1000,12,1200
10931,1000,12,1200
10160,1000,11,1100
10224,1000,14,1400
10258,1000,16,1600
10422,1000,8,800
10507,1000,12,1200
10650,1000,9,900
10681,1000,8,800
10033,1000,17,1700
10044,1000,6,600
10155,1000,8,800
10270,1000,11,1100
10602,1000,9,900
10983,1000,12,1200
10048,1000,11,1100
10412,1000,17,1700
10622,1000,14,1400
10125,1000,13,1300
10174,1000,15,1500
10247,1000,8,800
10741,1000,3,300
10608,1000,8,800
10869,1000,6,600
10874,1000,11,1100
10960,1000,12,1200
10651,1000,13,1300
10708,1000,5,500
10856,1000,12,1200
10074,1000,6,600
10173,1000,14,1400
10409,1000,9,900
10419,1000,10,1000
10509,1000,13,1300
10523,1000,9,900
10603,1000,10,1000
10669,1000,12,1200
10731,1000,8,800
10958,1000,11,1100
10085,1000,13,1300
10294,1000,11,1100
10380,1000,8,800
10475,1000,5,500
10496,1000,13,1300
10162,1000,12,1200
10167,1000,15,1500
10285,1000,8,800
10325,1000,14,1400
10394,1000,9,900
10456,1000,9,900
10527,1000,12,1200
10542,1000,12,1200
10563,1000,10,1000
10566,1000,6,600
10867,1000,10,1000
10913,1000,13,1300
10093,1000,9,900
10219,1000,19,1900
10364,1000,13,1300
10616,1000,13,1300
10627,1000,11,1100
10633,1000,10,1000
10704,1000,13,1300
10963,1000,6,600
10998,1000,8,800
10943,1000,11,1100
10047,1000,11,1100
10377,1000,5,500
10711,1000,10,1000
10129,1000,7,700
10717,1000,13,1300
10236,1000,12,1200
10282,1000,7,700
10726,1000,11,1100
10623,1000,11,1100
10865,1000,11,1100
10956,1000,13,1300
10812,1000,11,1100
10041,1000,9,900
10654,1000,13,1300
10553,1000,5,500
10924,1000,12,1200
10209,1000,14,1400
10458,1000,13,1300
10095,1000,12,1200
10685,1000,10,1000
10991,1000,9,900
10988,1000,8,800
10291,1000,8,800
10297,1000,6,600
10329,1000,9,900
10352,1000,8,800
10478,1000,4,400
10493,1000,12,1200
10671,1000,8,800
10785,1000,16,1600
10910,1000,8,800
10404,1000,15,1500
10571,1000,11,1100
10705,1000,11,1100
10232,1000,6,600
10277,1000,14,1400
10663,1000,12,1200
10835,1000,12,1200
10903,1000,17,1700
10081,1000,9,900
10444,1000,16,1600
10503,1000,14,1400
10966,1000,15,1500
10096,1000,12,1200
10106,1000,14,1400
10114,1000,10,1000
10201,1000,16,1600
10284,1000,10,1000
10396,1000,9,900
10558,1000,12,1200
10637,1000,14,1400
10819,1000,13,1300
10883,1000,14,1400
10900,1000,7,700
10059,1000,14,1400
10178,1000,11,1100
10231,1000,11,1100
10434,1000,10,1000
10470,1000,8,800
10588,1000,9,900
10605,1000,11,1100
10689,1000,12,1200
10712,1000,10,1000
10750,1000,11,1100
10955,1000,9,900
10337,1000,12,1200
10378,1000,11,1100
10488,1000,10,1000
10494,1000,11,1100
10687,1000,9,900
10839,1000,10,1000
10034,1000,15,1500
10107,1000,11,1100
10266,1000,9,900
10293,1000,10,1000
10485,1000,9,900
10630,1000,7,700
10635,1000,7,700
10709,1000,12,1200
10936,1000,12,1200
10024,1000,9,900
10089,1000,10,1000
10212,1000,11,1100
10248,1000,8,800
10317,1000,12,1200
10376,1000,16,1600
10379,1000,11,1100
10440,1000,9,900
10484,1000,7,700
10576,1000,11,1100
10594,1000,14,1400
10801,1000,9,900
10909,1000,11,1100
10911,1000,8,800
10267,1000,13,1300
10607,1000,14,1400
10653,1000,11,1100
10728,1000,10,1000
10784,1000,18,1800
10864,1000,9,900
10023,1000,7,700
10149,1000,10,1000
10168,1000,14,1400
10193,1000,11,1100
10218,1000,8,800
10361,1000,20,2000
10386,1000,9,900
10465,1000,18,1800
10802,1000,12,1200
10838,1000,14,1400
10948,1000,11,1100
10968,1000,11,1100
10061,1000,13,1300
10254,1000,8,800
10457,1000,11,1100
10479,1000,10,1000
10895,1000,9,900
10965,1000,13,1300
10348,1000,14,1400
10406,1000,9,900
10901,1000,11,1100
10930,1000,14,1400
